Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
The Bowery Bar,BOS-DOR-186,42.2901458,-71.1170973,"2261 Dorchester Ave, Boston, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9dhqCxhM_ARUqDsaxPjVbKQfpvVPXMIgqxfVvmuDo_yPjVO8vHyqcDOD5a9wZpRS-TABaDSIY_eQNY6FRili_N8G2M1slj0UDkmTs1kM6wO1XpSc8NoTMicJe3TBZEisuC5R9PQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBzgFlIR1M_s2eHdKWdoqDDKgz0WHPq8ituYuGVl0497hhnXKg5OTSdcPoEJcxtesgMjamqafUuGXYBOMlIBqpC7tv7_S-ZL64s0Argsv2i4RhW8beJpEEnyD9l-GAO80H9d55=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no
Coffee Break Cafe,BOS-DOR-187,42.2693837,-71.1450384,"24 Central Ave, Milton, MA 02186, United States",02186,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweprI3mmcQ17IDLBtOn9u9wqSrsYRSHmCq3e4sCVOPJc0P1BAr94_1L4dAOARWKP_reJpQ4KXRd-mMZx3R2oM3YrS7jaQgDcd8iXK_VUoJz5wxX5OxzJ-dkTwbcIQXYknatmbvD3pQ=w80-h142-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBVqriVGV0zcEfpbsY1QqLBeRSFmhSHM2NSLw3RhngjOmnppB9IqmdSR11g5lMexbruSyvfZCcVrdsfu6B3Eh6dsNjeUI15R_5_x78KxxwGVM19zkwMySgX3DFoXO78INk1CIZ=w85-h92-k-no
Yeanie's Burgers and Social - Dorchester,BOS-DOR-188,42.3488666,-71.1564992,"110 Savin Hill Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-proxy/ALd4DhECxbYe6biN63pHv4z9OrKQ87Z8UdHZzO4uLQVfnIWjPhCCxog31tJrqw8wN6hKtZ7_9vHlIKBO8enJ4GxBtVdcnU3-EQLdbjubPdsnvTS_JiYnjpAjlJyx-PdweP87lVWGWT-Kjeui_0OmI6J6PQomXKsYDbhOrC9EmEVWMP3MpHFrs5VD_DP7=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweprI3mmcQ17IDLBtOn9u9wqSrsYRSHmCq3e4sCVOPJc0P1BAr94_1L4dAOARWKP_reJpQ4KXRd-mMZx3R2oM3YrS7jaQgDcd8iXK_VUoJz5wxX5OxzJ-dkTwbcIQXYknatmbvD3pQ=w80-h142-k-no
HARP + BARD,BOS-DOR-189,42.3488666,-71.1564992,"1099 Dorchester Ave, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZxNYineIsmdvb6PiEbbcfiG_XfjkwthKOjjYGNXAMJHL4XRTGMDESgxkUyyZClFe0mtfUbMwTKjm0Af315l-AxfjMgV17UaNB7rqEF79lRPbGbgS2g8nftZUJNj0Heg43XFUE=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJwQdJLnC9GEG0foZWYELOGQHvJ3_N3luZyZ0nql1iWXhX7MORRXhZq7PFRrhcys1MOAHCc2abueSv9RtMgmstCcs3Nc7CmrfpJKLEEeETs5QOxJXttZdd5pYgNs2d5DQ5xb45VQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Doughboy Donuts & Deli,BOS-DOR-190,42.3488666,-71.1564992,"220 Dorchester Ave, Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepekW7wxugeghCx58J1G1M3bSgJJGeUUwzmERK6e6e3McdoS96XrEKVEJe10zSZtd63sTU4-DaBQgVp2VbOn56KKzT0B57nqJO5POq9xVadUOdK0OAHApBDYoRiN29N7YCYm5DvFg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZxNYineIsmdvb6PiEbbcfiG_XfjkwthKOjjYGNXAMJHL4XRTGMDESgxkUyyZClFe0mtfUbMwTKjm0Af315l-AxfjMgV17UaNB7rqEF79lRPbGbgS2g8nftZUJNj0Heg43XFUE=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
one family diner,BOS-DOR-191,42.3067645,-71.1388654,"260 Bowdoin St, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNdjF22ki6MK7DB_Au034Uc0bWIAbMGjMc06Z5RNf4kkYDy3ykINkREDq5Lqma2tVUbPxiciE4moFqo6s7K_CgUrA5gfZ7GUUFsKIQbIWSDq41m6C3Rxx2JRotC40cIpTCBQj74TJ8xi9T=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepekW7wxugeghCx58J1G1M3bSgJJGeUUwzmERK6e6e3McdoS96XrEKVEJe10zSZtd63sTU4-DaBQgVp2VbOn56KKzT0B57nqJO5POq9xVadUOdK0OAHApBDYoRiN29N7YCYm5DvFg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Dot Block,BOS-DOR-192,42.3067645,-71.1388654,"1211 Dorchester Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1gBoFWevIHsqnVtsae29VpPyWNyuSW47c8OA61cHYmHBUHn07DoBnTdIs_QJxzxoIhTu2GN_tidmhqXuHufjBkXRMr6dASsOE-FN9Zn2fago4xPJ_U5cABWnqSBNy3tPxMp6LCw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNdjF22ki6MK7DB_Au034Uc0bWIAbMGjMc06Z5RNf4kkYDy3ykINkREDq5Lqma2tVUbPxiciE4moFqo6s7K_CgUrA5gfZ7GUUFsKIQbIWSDq41m6C3Rxx2JRotC40cIpTCBQj74TJ8xi9T=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Minina Cafe,BOS-DOR-193,42.3067645,-71.1388654,"432 Geneva Ave, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvXJCugKsDBRbj7WFDRJC34eN7nJc-6xn3TptB9LbTlm_F_r8innF2nEigTUJhvCdlpeu9l_cO-EaTysuho_eEi2CoioV7Ee0FdRHurrZnWq-G2iUaKiWHeQba6abC_SLcnTCx=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1gBoFWevIHsqnVtsae29VpPyWNyuSW47c8OA61cHYmHBUHn07DoBnTdIs_QJxzxoIhTu2GN_tidmhqXuHufjBkXRMr6dASsOE-FN9Zn2fago4xPJ_U5cABWnqSBNy3tPxMp6LCw=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Boston Harbor Distillery,BOS-DOR-194,42.3067645,-71.1388654,"12R Ericsson St, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5F99155c8FjH4u-3sqSeqc_cGuVUUHd11ESEZCwP02UOP4N92Z69abbSiwqEYAqd_DWMzDXxVcckVCDnTeAUIb_jzakxTqmzGJ5Q_IY0-rF2_7TDswA89TMKVGQGY-a4T3-LmDA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpplckxeqDWT79_wd5wB7PTY89vCsXLn27AmOSMfZBVYXVDa2HHHPriI18YQTU7kQ5jqC20hp1-JG04UI88uhGFljHsi3L4PdDQBe8y5koP0YhOdLHZ5lJB9gBYmWq3aplF74=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Dorchester Brewing Company,BOS-DOR-195,42.3067645,-71.1388654,"1250 Massachusetts Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5F99155c8FjH4u-3sqSeqc_cGuVUUHd11ESEZCwP02UOP4N92Z69abbSiwqEYAqd_DWMzDXxVcckVCDnTeAUIb_jzakxTqmzGJ5Q_IY0-rF2_7TDswA89TMKVGQGY-a4T3-LmDA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpplckxeqDWT79_wd5wB7PTY89vCsXLn27AmOSMfZBVYXVDa2HHHPriI18YQTU7kQ5jqC20hp1-JG04UI88uhGFljHsi3L4PdDQBe8y5koP0YhOdLHZ5lJB9gBYmWq3aplF74=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Shea Butter Smoothies,BOS-DOR-196,42.3067645,-71.1388654,"786 Adams St, Dorchester Center, MA 02124, United States",02124,Boston,MA,
Gracenote Coffee Boston,BOS-DOR-197,42.351508,-71.1301598,"108 Lincoln St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3KuAynpnzf0lTutX0f4Ggc_DkKVXCd4lD7rbXC74-ZpLPc-JRlnvN3SggmxV6sIwmgFlPtx5-yiy7ot0iwcZti1Q6P-QO-zURXsPbpcFaoaInf6N87AAJWrDb0JdWipTqW_Q=w122-h92-k-no
Blasi's Kitchen and Bar / The Fat Belly Deli,BOS-DOR-198,42.2837136,-71.1274662,"762 Adams St, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8DrejnSE_BoimVn5YQj67kf2KtG0nBK1yxuAQDirJaCJ_bFli2YdN8Uqrz0Pkb4l8oZE36BuJDg65rQEGpGPXBlxCFl_hojd4I3FwzUIrzi6z9lIdXfWxhfPEfI3Dm_1Hz6Tj=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweokly087AsVlXKssJLP7UUeFyaASfxO0awxW2o2gB7ByH9rR8nHv2KPhCCW3j5TDE0qfdaaDR66fBeC8TIVWGjrxpUTG4S3KEybkLnWfkXnVytHizMo7P87mMSmyB28jvp2Nb5ZMw=w80-h106-k-no
Third Cliff Bakery,BOS-DOR-199,42.3054661,-71.1808209,"3531 Washington St Suite 103, Jamaica Plain, MA 02130, United States",02130,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgFUOy7sR6XXRbTTki5quf1SomfIoZPHLcX_lhPYZfeNDIbxuFWRKIXe3frG8l9evWszPK2_yDIH9qv3tCEbqrmyc9KPGFghtpjp4m8jTbes-JEW_gESPtyxJ9kyuMWTJvx4VJ5A=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8DrejnSE_BoimVn5YQj67kf2KtG0nBK1yxuAQDirJaCJ_bFli2YdN8Uqrz0Pkb4l8oZE36BuJDg65rQEGpGPXBlxCFl_hojd4I3FwzUIrzi6z9lIdXfWxhfPEfI3Dm_1Hz6Tj=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no
Huong Que Vietnamese Restaurant,BOS-DOR-200,42.2998772,-71.1306987,"272 Adams St, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweorz8p76Bp0gkt4XKnxKImBnvzfPYS_tA4ENIy5kPrmzCuHqcAVrgzD284S1lU-_fHc2-OpQN18hqjGK-wSDrU7RLapZ-gzyWICH74MmXRtIncFtrORwvGUVgDyb93inWH6JEAIxA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgFUOy7sR6XXRbTTki5quf1SomfIoZPHLcX_lhPYZfeNDIbxuFWRKIXe3frG8l9evWszPK2_yDIH9qv3tCEbqrmyc9KPGFghtpjp4m8jTbes-JEW_gESPtyxJ9kyuMWTJvx4VJ5A=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no
Lower Mills Tavern,BOS-DOR-201,42.2998772,-71.1306987,"2269 Dorchester Ave, Boston, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermZ23rmtZq4Czxy2ethZrxk1GnWSeSP_2_1p5N2monCgLlpSRYplmbHc3SeD7FarjVx278ZprqqvaqfBn8s8CuzSNYXSGbVGweCofjy3nur9w7GIkLF5iZxEszTAJihivhDR0=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweorz8p76Bp0gkt4XKnxKImBnvzfPYS_tA4ENIy5kPrmzCuHqcAVrgzD284S1lU-_fHc2-OpQN18hqjGK-wSDrU7RLapZ-gzyWICH74MmXRtIncFtrORwvGUVgDyb93inWH6JEAIxA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no
